LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2010-11,628,Cherokee County,5050,Cherokee High School,All Students,Mathematics,1267239,84799,1850,201,490,536,542
2010-11,628,Cherokee County,5050,Cherokee High School,All Students,Reading,1267239,84686,1846,196,486,531,537
2010-11,628,Cherokee County,5050,Cherokee High School,All Students,Writing,1267239,84548,1828,195,474,520,517
2010-11,628,Cherokee County,6597,ACE Academy,All Students,Combined,1267239,84678,1841,3,1451,1588,
2010-11,628,Cherokee County,6597,ACE Academy,All Students,Mathematics,1267239,84799,1850,3,490,536,
2010-11,628,Cherokee County,6597,ACE Academy,All Students,Reading,1267239,84686,1846,3,486,531,
2010-11,628,Cherokee County,6597,ACE Academy,All Students,Writing,1267239,84548,1828,3,474,520,
2010-11,629,Clarke County,102,Cedar Shoals High School,All Students,Combined,1267239,84678,543,252,1451,1374,1351
2010-11,629,Clarke County,102,Cedar Shoals High School,All Students,Mathematics,1267239,84799,546,254,490,462,454
2010-11,629,Clarke County,102,Cedar Shoals High School,All Students,Reading,1267239,84686,543,253,486,461,454
2010-11,629,Clarke County,102,Cedar Shoals High School,All Students,Writing,1267239,84548,540,250,474,451,443
2010-11,629,Clarke County,104,Classic City High School,All Students,Combined,1267239,84678,543,7,1451,1374,
2010-11,629,Clarke County,104,Classic City High School,All Students,Mathematics,1267239,84799,546,7,490,462,
2010-11,629,Clarke County,104,Classic City High School,All Students,Reading,1267239,84686,543,7,486,461,
2010-11,629,Clarke County,104,Classic City High School,All Students,Writing,1267239,84548,540,7,474,451,
2010-11,629,Clarke County,5556,Clarke Central High School,All Students,Combined,1267239,84678,543,284,1451,1374,1391
2010-11,629,Clarke County,5556,Clarke Central High School,All Students,Mathematics,1267239,84799,546,285,490,462,469
2010-11,629,Clarke County,5556,Clarke Central High School,All Students,Reading,1267239,84686,543,283,486,461,465
2010-11,629,Clarke County,5556,Clarke Central High School,All Students,Writing,1267239,84548,540,283,474,451,458
2010-11,631,Clayton County,104,Mundy's Mill High School,All Students,Combined,1267239,84678,1906,268,1451,1275,1252
2010-11,631,Clayton County,104,Mundy's Mill High School,All Students,Mathematics,1267239,84799,1915,271,490,427,417
2010-11,631,Clayton County,104,Mundy's Mill High School,All Students,Reading,1267239,84686,1901,267,486,430,422
2010-11,631,Clayton County,104,Mundy's Mill High School,All Students,Writing,1267239,84548,1901,266,474,418,412
2010-11,631,Clayton County,115,Charles R. Drew High School,All Students,Combined,1267239,84678,1906,31,1451,1275,1193
2010-11,631,Clayton County,115,Charles R. Drew High School,All Students,Mathematics,1267239,84799,1915,31,490,427,400
2010-11,631,Clayton County,115,Charles R. Drew High School,All Students,Reading,1267239,84686,1901,31,486,430,396
2010-11,631,Clayton County,115,Charles R. Drew High School,All Students,Writing,1267239,84548,1901,31,474,418,397
2010-11,631,Clayton County,190,Lovejoy High School,All Students,Combined,1267239,84678,1906,341,1451,1275,1327
2010-11,631,Clayton County,190,Lovejoy High School,All Students,Mathematics,1267239,84799,1915,344,490,427,440
2010-11,631,Clayton County,190,Lovejoy High School,All Students,Reading,1267239,84686,1901,339,486,430,453
2010-11,631,Clayton County,190,Lovejoy High School,All Students,Writing,1267239,84548,1901,339,474,418,433
2010-11,631,Clayton County,290,Mount Zion High School,All Students,Combined,1267239,84678,1906,165,1451,1275,1309
2010-11,631,Clayton County,290,Mount Zion High School,All Students,Mathematics,1267239,84799,1915,166,490,427,437
2010-11,631,Clayton County,290,Mount Zion High School,All Students,Reading,1267239,84686,1901,165,486,430,443
2010-11,631,Clayton County,290,Mount Zion High School,All Students,Writing,1267239,84548,1901,163,474,418,429
2010-11,631,Clayton County,377,Riverdale High School,All Students,Combined,1267239,84678,1906,193,1451,1275,1256
2010-11,631,Clayton County,377,Riverdale High School,All Students,Mathematics,1267239,84799,1915,190,490,427,428
2010-11,631,Clayton County,377,Riverdale High School,All Students,Reading,1267239,84686,1901,196,486,430,419
2010-11,631,Clayton County,377,Riverdale High School,All Students,Writing,1267239,84548,1901,193,474,418,409
2010-11,631,Clayton County,1054,Forest Park High School,All Students,Combined,1267239,84678,1906,218,1451,1275,1238
2010-11,631,Clayton County,1054,Forest Park High School,All Students,Mathematics,1267239,84799,1915,219,490,427,422
2010-11,631,Clayton County,1054,Forest Park High School,All Students,Reading,1267239,84686,1901,217,486,430,412
2010-11,631,Clayton County,1054,Forest Park High School,All Students,Writing,1267239,84548,1901,218,474,418,404
2010-11,631,Clayton County,1056,Jonesboro High School,All Students,Combined,1267239,84678,1906,209,1451,1275,1299
2010-11,631,Clayton County,1056,Jonesboro High School,All Students,Mathematics,1267239,84799,1915,212,490,427,430
2010-11,631,Clayton County,1056,Jonesboro High School,All Students,Reading,1267239,84686,1901,208,486,430,443
2010-11,631,Clayton County,1056,Jonesboro High School,All Students,Writing,1267239,84548,1901,208,474,418,425
2010-11,631,Clayton County,2052,North Clayton High School,All Students,Combined,1267239,84678,1906,211,1451,1275,1298
2010-11,631,Clayton County,2052,North Clayton High School,All Students,Mathematics,1267239,84799,1915,213,490,427,432
2010-11,631,Clayton County,2052,North Clayton High School,All Students,Reading,1267239,84686,1901,210,486,430,435
2010-11,631,Clayton County,2052,North Clayton High School,All Students,Writing,1267239,84548,1901,209,474,418,430
2010-11,631,Clayton County,4058,Morrow High School,All Students,Combined,1267239,84678,1906,259,1451,1275,1228
2010-11,631,Clayton County,4058,Morrow High School,All Students,Mathematics,1267239,84799,1915,258,490,427,412
2010-11,631,Clayton County,4058,Morrow High School,All Students,Reading,1267239,84686,1901,257,486,430,412
2010-11,631,Clayton County,4058,Morrow High School,All Students,Writing,1267239,84548,1901,263,474,418,405
2010-11,631,Clayton County,6506,Clayton County Open Campus/Career Academy,All Students,Combined,1267239,84678,1906,11,1451,1275,1227
2010-11,631,Clayton County,6506,Clayton County Open Campus/Career Academy,All Students,Mathematics,1267239,84799,1915,11,490,427,398
2010-11,631,Clayton County,6506,Clayton County Open Campus/Career Academy,All Students,Reading,1267239,84686,1901,11,486,430,406
2010-11,631,Clayton County,6506,Clayton County Open Campus/Career Academy,All Students,Writing,1267239,84548,1901,11,474,418,423
2010-11,632,Clinch County,1050,Clinch County High School,All Students,Combined,1267239,84678,47,47,1451,1321,1321
2010-11,632,Clinch County,1050,Clinch County High School,All Students,Mathematics,1267239,84799,46,46,490,441,441
2010-11,632,Clinch County,1050,Clinch County High School,All Students,Reading,1267239,84686,49,49,486,447,447
2010-11,632,Clinch County,1050,Clinch County High School,All Students,Writing,1267239,84548,47,47,474,433,433
2010-11,633,Cobb County,101,Kennesaw Mountain High School,All Students,Combined,1267239,84678,8070,574,1451,1540,1550
2010-11,633,Cobb County,101,Kennesaw Mountain High School,All Students,Mathematics,1267239,84799,8073,569,490,521,526
2010-11,633,Cobb County,101,Kennesaw Mountain High School,All Students,Reading,1267239,84686,8079,580,486,516,520
2010-11,633,Cobb County,101,Kennesaw Mountain High School,All Students,Writing,1267239,84548,8058,574,474,503,503
2010-11,633,Cobb County,103,Kell High School,All Students,Combined,1267239,84678,8070,447,1451,1540,1505
2010-11,633,Cobb County,103,Kell High School,All Students,Mathematics,1267239,84799,8073,446,490,521,513
2010-11,633,Cobb County,103,Kell High School,All Students,Reading,1267239,84686,8079,448,486,516,505
2010-11,633,Cobb County,103,Kell High School,All Students,Writing,1267239,84548,8058,446,474,503,487
2010-11,633,Cobb County,175,Walton High School,All Students,Combined,1267239,84678,8070,984,1451,1540,1728
2010-11,633,Cobb County,175,Walton High School,All Students,Mathematics,1267239,84799,8073,992,490,521,590
2010-11,633,Cobb County,175,Walton High School,All Students,Reading,1267239,84686,8079,983,486,516,576
2010-11,633,Cobb County,175,Walton High School,All Students,Writing,1267239,84548,8058,978,474,503,562
2010-11,633,Cobb County,186,Oakwood Digital Academy,All Students,Combined,1267239,84678,8070,6,1451,1540,
2010-11,633,Cobb County,186,Oakwood Digital Academy,All Students,Mathematics,1267239,84799,8073,6,490,521,
2010-11,633,Cobb County,186,Oakwood Digital Academy,All Students,Reading,1267239,84686,8079,6,486,516,
2010-11,633,Cobb County,186,Oakwood Digital Academy,All Students,Writing,1267239,84548,8058,6,474,503,
2010-11,633,Cobb County,188,Pope High School,All Students,Combined,1267239,84678,8070,629,1451,1540,1665
2010-11,633,Cobb County,188,Pope High School,All Students,Mathematics,1267239,84799,8073,633,490,521,569
2010-11,633,Cobb County,188,Pope High School,All Students,Reading,1267239,84686,8079,625,486,516,550
2010-11,633,Cobb County,188,Pope High School,All Students,Writing,1267239,84548,8058,630,474,503,546
2010-11,633,Cobb County,192,Harrison High School,All Students,Combined,1267239,84678,8070,723,1451,1540,1565
2010-11,633,Cobb County,192,Harrison High School,All Students,Mathematics,1267239,84799,8073,716,490,521,532
2010-11,633,Cobb County,192,Harrison High School,All Students,Reading,1267239,84686,8079,724,486,516,525
2010-11,633,Cobb County,192,Harrison High School,All Students,Writing,1267239,84548,8058,728,474,503,508
2010-11,633,Cobb County,209,Allatoona High School,All Students,Combined,1267239,84678,8070,377,1451,1540,1491
2010-11,633,Cobb County,209,Allatoona High School,All Students,Mathematics,1267239,84799,8073,376,490,521,500
2010-11,633,Cobb County,209,Allatoona High School,All Students,Reading,1267239,84686,8079,380,486,516,506
2010-11,633,Cobb County,209,Allatoona High School,All Students,Writing,1267239,84548,8058,376,474,503,485
2010-11,633,Cobb County,373,Sprayberry High School,All Students,Combined,1267239,84678,8070,400,1451,1540,1491
2010-11,633,Cobb County,373,Sprayberry High School,All Students,Mathematics,1267239,84799,8073,401,490,521,497
2010-11,633,Cobb County,373,Sprayberry High School,All Students,Reading,1267239,84686,8079,400,486,516,508
2010-11,633,Cobb County,373,Sprayberry High School,All Students,Writing,1267239,84548,8058,399,474,503,485
2010-11,633,Cobb County,381,Lassiter High School,All Students,Combined,1267239,84678,8070,638,1451,1540,1645
2010-11,633,Cobb County,381,Lassiter High School,All Students,Mathematics,1267239,84799,8073,639,490,521,562
2010-11,633,Cobb County,381,Lassiter High School,All Students,Reading,1267239,84686,8079,640,486,516,547
2010-11,633,Cobb County,381,Lassiter High School,All Students,Writing,1267239,84548,8058,635,474,503,535
2010-11,633,Cobb County,707,Hillgrove High School,All Students,Combined,1267239,84678,8070,534,1451,1540,1500
2010-11,633,Cobb County,707,Hillgrove High School,All Students,Mathematics,1267239,84799,8073,534,490,521,502
2010-11,633,Cobb County,707,Hillgrove High School,All Students,Reading,1267239,84686,8079,532,486,516,504
2010-11,633,Cobb County,707,Hillgrove High School,All Students,Writing,1267239,84548,8058,537,474,503,494
2010-11,633,Cobb County,1054,Campbell High School,All Students,Combined,1267239,84678,8070,455,1451,1540,1468
2010-11,633,Cobb County,1054,Campbell High School,All Students,Mathematics,1267239,84799,8073,453,490,521,491
2010-11,633,Cobb County,1054,Campbell High School,All Students,Reading,1267239,84686,8079,457,486,516,493
2010-11,633,Cobb County,1054,Campbell High School,All Students,Writing,1267239,84548,8058,454,474,503,484
2010-11,633,Cobb County,1064,McEachern High School,All Students,Combined,1267239,84678,8070,457,1451,1540,1359
2010-11,633,Cobb County,1064,McEachern High School,All Students,Mathematics,1267239,84799,8073,459,490,521,448
2010-11,633,Cobb County,1064,McEachern High School,All Students,Reading,1267239,84686,8079,459,486,516,464
2010-11,633,Cobb County,1064,McEachern High School,All Students,Writing,1267239,84548,8058,452,474,503,447
2010-11,633,Cobb County,1069,Wheeler High School,All Students,Combined,1267239,84678,8070,464,1451,1540,1644
2010-11,633,Cobb County,1069,Wheeler High School,All Students,Mathematics,1267239,84799,8073,463,490,521,565
2010-11,633,Cobb County,1069,Wheeler High School,All Students,Reading,1267239,84686,8079,463,486,516,546
2010-11,633,Cobb County,1069,Wheeler High School,All Students,Writing,1267239,84548,8058,467,474,503,533
2010-11,633,Cobb County,2056,North Cobb High School,All Students,Combined,1267239,84678,8070,537,1451,1540,1469
2010-11,633,Cobb County,2056,North Cobb High School,All Students,Mathematics,1267239,84799,8073,541,490,521,489
2010-11,633,Cobb County,2056,North Cobb High School,All Students,Reading,1267239,84686,8079,537,486,516,499
2010-11,633,Cobb County,2056,North Cobb High School,All Students,Writing,1267239,84548,8058,533,474,503,481
2010-11,633,Cobb County,2066,Osborne High School,All Students,Combined,1267239,84678,8070,179,1451,1540,1275
2010-11,633,Cobb County,2066,Osborne High School,All Students,Mathematics,1267239,84799,8073,178,490,521,430
2010-11,633,Cobb County,2066,Osborne High School,All Students,Reading,1267239,84686,8079,180,486,516,428
2010-11,633,Cobb County,2066,Osborne High School,All Students,Writing,1267239,84548,8058,179,474,503,417
2010-11,633,Cobb County,3056,South Cobb High School,All Students,Combined,1267239,84678,8070,337,1451,1540,1361
2010-11,633,Cobb County,3056,South Cobb High School,All Students,Mathematics,1267239,84799,8073,336,490,521,461
2010-11,633,Cobb County,3056,South Cobb High School,All Students,Reading,1267239,84686,8079,338,486,516,457
2010-11,633,Cobb County,3056,South Cobb High School,All Students,Writing,1267239,84548,8058,338,474,503,444
2010-11,633,Cobb County,4066,Pebblebrook High School,All Students,Combined,1267239,84678,8070,328,1451,1540,1327
2010-11,633,Cobb County,4066,Pebblebrook High School,All Students,Mathematics,1267239,84799,8073,331,490,521,435
2010-11,633,Cobb County,4066,Pebblebrook High School,All Students,Reading,1267239,84686,8079,327,486,516,450
2010-11,633,Cobb County,4066,Pebblebrook High School,All Students,Writing,1267239,84548,8058,326,474,503,442
2010-11,634,Coffee County,195,Coffee County High School,All Students,Combined,1267239,84678,286,286,1451,1330,1330
2010-11,634,Coffee County,195,Coffee County High School,All Students,Mathematics,1267239,84799,288,288,490,451,451
2010-11,634,Coffee County,195,Coffee County High School,All Students,Reading,1267239,84686,283,283,486,446,446
2010-11,634,Coffee County,195,Coffee County High School,All Students,Writing,1267239,84548,286,286,474,433,433
2010-11,635,Colquitt County,1554,Colquitt County High School,All Students,Combined,1267239,84678,345,345,1451,1391,1391
2010-11,635,Colquitt County,1554,Colquitt County High School,All Students,Mathematics,1267239,84799,346,346,490,469,469
2010-11,635,Colquitt County,1554,Colquitt County High School,All Students,Reading,1267239,84686,343,343,486,467,467
2010-11,635,Colquitt County,1554,Colquitt County High School,All Students,Writing,1267239,84548,346,346,474,455,455
2010-11,636,Columbia County,112,Grovetown High School,All Students,Combined,1267239,84678,1649,221,1451,1518,1424
2010-11,636,Columbia County,112,Grovetown High School,All Students,Mathematics,1267239,84799,1657,223,490,517,481
2010-11,636,Columbia County,112,Grovetown High School,All Students,Reading,1267239,84686,1641,219,486,512,484
2010-11,636,Columbia County,112,Grovetown High School,All Students,Writing,1267239,84548,1650,221,474,489,459
2010-11,636,Columbia County,183,Harlem High School,All Students,Combined,1267239,84678,1649,101,1451,1518,1422
2010-11,636,Columbia County,183,Harlem High School,All Students,Mathematics,1267239,84799,1657,101,490,517,478
2010-11,636,Columbia County,183,Harlem High School,All Students,Reading,1267239,84686,1641,101,486,512,484
2010-11,636,Columbia County,183,Harlem High School,All Students,Writing,1267239,84548,1650,101,474,489,460
2010-11,636,Columbia County,189,Lakeside High School,All Students,Combined,1267239,84678,1649,432,1451,1518,1608
2010-11,636,Columbia County,189,Lakeside High School,All Students,Mathematics,1267239,84799,1657,432,490,517,548
2010-11,636,Columbia County,189,Lakeside High School,All Students,Reading,1267239,84686,1641,429,486,512,537
2010-11,636,Columbia County,189,Lakeside High School,All Students,Writing,1267239,84548,1650,435,474,489,523
2010-11,636,Columbia County,197,Greenbrier High School,All Students,Combined,1267239,84678,1649,508,1451,1518,1519
2010-11,636,Columbia County,197,Greenbrier High School,All Students,Mathematics,1267239,84799,1657,511,490,517,519
2010-11,636,Columbia County,197,Greenbrier High School,All Students,Reading,1267239,84686,1641,507,486,512,512
